Timestamp,Source MAC,Destination MAC,Threat Status
Detect Delay,Log Delay
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,46ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,48ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,50ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,52ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,54ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,57ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,59ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,62ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,64ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,67ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,69ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,71ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,73ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,75ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,77ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,80ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,82ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,84ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,86ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,88ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,90ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,92ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,94ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,96ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,99ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,101ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,103ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,105ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,107ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,109ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,111ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,113ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,115ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,118ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,120ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,122ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,124ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,126ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,128ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,130ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,132ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,134ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,137ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,139ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,141ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,143ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,145ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,147ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,149ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,151ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,153ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,156ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,158ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,160ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,FF:FF:FF:FF:FF:FF,SAFE,0ms,162ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,164ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,166ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,168ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,170ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,173ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,173ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,175ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,175ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,177ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,179ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,180ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,182ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,182ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,184ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,184ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,186ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,188ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,189ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,191ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,190ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,192ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,193ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,195ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,197ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,199ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,199ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,199ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,202ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,202ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,204ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,205ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,207ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,207ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,208ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,208ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,210ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,209ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,211ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,213ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,213ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,215ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,213ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,215ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,217ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,219ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,220ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,222ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,224ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,226ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,224ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,226ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,227ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,229ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,231ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,229ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,231ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,233ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,235ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,237ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,239ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,240ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,242ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,240ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,242ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,244ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,246ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,245ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,247ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,249ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,251ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,253ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,254ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,252ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,254ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,256ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,258ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,260ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,262ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,260ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,261ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,263ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,264ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,266ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,267ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,269ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,270ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,273ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,273ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,275ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,276ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,277ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,279ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,280ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,282ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,283ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,285ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,286ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,288ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,288ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,290ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,291ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,293ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,295ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,295ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,294ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,296ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,298ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,300ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,302ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,303ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,305ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,305ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,307ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,307ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,309ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,310ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,312ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,314ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,316ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,318ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,319ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,318ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,320ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,322ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,324ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,325ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,327ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,328ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,327ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,330ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,331ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,332ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,330ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,332ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,333ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,335ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,337ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,339ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,341ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,343ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,342ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,344ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,346ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,348ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,346ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,349ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,350ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,352ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,354ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,356ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,357ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,359ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,357ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,359ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,SAFE,0ms,361ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,SAFE,0ms,363ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,364ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,367ms
2025-05-03 22:57:54,C8:4D:44:21:61:B5,D8:3A:DD:9C:D8:7E,THREAT,0ms,366ms
2025-05-03 22:57:54,D8:3A:DD:9C:D8:7E,C8:4D:44:21:61:B5,THREAT,0ms,369ms
